pod_name    node_name
app-req-driv-0-workload-0-replica-0     48
app-req-driv-0-workload-0-replica-1     49
app-req-driv-0-workload-0-replica-2     10
app-req-driv-0-workload-0-replica-3     32
app-req-driv-0-workload-0-replica-4     144
app-req-driv-0-workload-0-replica-5     85
app-req-driv-0-workload-0-replica-6     110
app-req-driv-0-workload-1-replica-0     143
app-req-driv-0-workload-1-replica-1     121
app-req-driv-0-workload-1-replica-2     16
app-req-driv-0-workload-1-replica-3     31
app-req-driv-0-workload-1-replica-4     130
app-req-driv-0-workload-1-replica-5     9
app-req-driv-0-workload-1-replica-6     98
app-req-driv-0-workload-1-replica-7     111
app-req-driv-0-workload-10-replica-0    15
app-req-driv-0-workload-10-replica-1    43
app-req-driv-0-workload-10-replica-2    127
app-req-driv-0-workload-10-replica-3    119
app-req-driv-0-workload-10-replica-4    34
app-req-driv-0-workload-10-replica-5    142
app-req-driv-0-workload-10-replica-6    11
app-req-driv-0-workload-10-replica-7    139
app-req-driv-0-workload-11-replica-0    28
app-req-driv-0-workload-11-replica-1    114
app-req-driv-0-workload-11-replica-10   63
app-req-driv-0-workload-11-replica-2    82
app-req-driv-0-workload-11-replica-3    74
app-req-driv-0-workload-11-replica-4    126
app-req-driv-0-workload-11-replica-5    96
app-req-driv-0-workload-11-replica-6    117
app-req-driv-0-workload-11-replica-7    4
app-req-driv-0-workload-11-replica-8    123
app-req-driv-0-workload-11-replica-9    9
app-req-driv-0-workload-12-replica-0    107
app-req-driv-0-workload-12-replica-1    0
app-req-driv-0-workload-12-replica-2    57
app-req-driv-0-workload-12-replica-3    143
app-req-driv-0-workload-12-replica-4    107
app-req-driv-0-workload-13-replica-0    84
app-req-driv-0-workload-13-replica-1    40
app-req-driv-0-workload-13-replica-2    46
app-req-driv-0-workload-13-replica-3    31
app-req-driv-0-workload-13-replica-4    23
app-req-driv-0-workload-13-replica-5    62
app-req-driv-0-workload-13-replica-6    7
app-req-driv-0-workload-13-replica-7    53
app-req-driv-0-workload-14-replica-0    30
app-req-driv-0-workload-14-replica-1    61
app-req-driv-0-workload-14-replica-2    41
app-req-driv-0-workload-14-replica-3    122
app-req-driv-0-workload-14-replica-4    180
app-req-driv-0-workload-14-replica-5    25
app-req-driv-0-workload-14-replica-6    299
app-req-driv-0-workload-15-replica-0    27
app-req-driv-0-workload-15-replica-1    130
app-req-driv-0-workload-15-replica-2    15
app-req-driv-0-workload-15-replica-3    86
app-req-driv-0-workload-15-replica-4    134
app-req-driv-0-workload-15-replica-5    11
app-req-driv-0-workload-15-replica-6    19
app-req-driv-0-workload-15-replica-7    85
app-req-driv-0-workload-15-replica-8    84
app-req-driv-0-workload-15-replica-9    10
app-req-driv-0-workload-16-replica-0    19
app-req-driv-0-workload-16-replica-1    68
app-req-driv-0-workload-16-replica-2    50
app-req-driv-0-workload-16-replica-3    28
app-req-driv-0-workload-16-replica-4    97
app-req-driv-0-workload-16-replica-5    94
app-req-driv-0-workload-16-replica-6    17
app-req-driv-0-workload-16-replica-7    103
app-req-driv-0-workload-16-replica-8    135
app-req-driv-0-workload-16-replica-9    115
app-req-driv-0-workload-17-replica-0    10
app-req-driv-0-workload-17-replica-1    55
app-req-driv-0-workload-17-replica-10   102
app-req-driv-0-workload-17-replica-2    34
app-req-driv-0-workload-17-replica-3    30
app-req-driv-0-workload-17-replica-4    101
app-req-driv-0-workload-17-replica-5    72
app-req-driv-0-workload-17-replica-6    66
app-req-driv-0-workload-17-replica-7    71
app-req-driv-0-workload-17-replica-8    81
app-req-driv-0-workload-17-replica-9    130
app-req-driv-0-workload-18-replica-0    85
app-req-driv-0-workload-18-replica-1    128
app-req-driv-0-workload-18-replica-2    21
app-req-driv-0-workload-18-replica-3    87
app-req-driv-0-workload-18-replica-4    108
app-req-driv-0-workload-18-replica-5    125
app-req-driv-0-workload-18-replica-6    70
app-req-driv-0-workload-18-replica-7    144
app-req-driv-0-workload-18-replica-8    59
app-req-driv-0-workload-19-replica-0    94
app-req-driv-0-workload-19-replica-1    75
app-req-driv-0-workload-19-replica-2    100
app-req-driv-0-workload-19-replica-3    12
app-req-driv-0-workload-19-replica-4    88
app-req-driv-0-workload-19-replica-5    91
app-req-driv-0-workload-19-replica-6    141
app-req-driv-0-workload-19-replica-7    38
app-req-driv-0-workload-2-replica-0     65
app-req-driv-0-workload-2-replica-1     140
app-req-driv-0-workload-2-replica-2     69
app-req-driv-0-workload-2-replica-3     39
app-req-driv-0-workload-2-replica-4     113
app-req-driv-0-workload-2-replica-5     118
app-req-driv-0-workload-20-replica-0    96
app-req-driv-0-workload-20-replica-1    13
app-req-driv-0-workload-20-replica-2    49
app-req-driv-0-workload-20-replica-3    145
app-req-driv-0-workload-20-replica-4    110
app-req-driv-0-workload-20-replica-5    65
app-req-driv-0-workload-20-replica-6    47
app-req-driv-0-workload-21-replica-0    63
app-req-driv-0-workload-21-replica-1    48
app-req-driv-0-workload-21-replica-2    27
app-req-driv-0-workload-21-replica-3    60
app-req-driv-0-workload-21-replica-4    56
app-req-driv-0-workload-22-replica-0    134
app-req-driv-0-workload-22-replica-1    133
app-req-driv-0-workload-22-replica-2    32
app-req-driv-0-workload-22-replica-3    85
app-req-driv-0-workload-22-replica-4    84
app-req-driv-0-workload-22-replica-5    134
app-req-driv-0-workload-22-replica-6    141
app-req-driv-0-workload-22-replica-7    18
app-req-driv-0-workload-22-replica-8    15
app-req-driv-0-workload-22-replica-9    19
app-req-driv-0-workload-23-replica-0    71
app-req-driv-0-workload-23-replica-1    240
app-req-driv-0-workload-23-replica-2    238
