pod_name    node_name
app-req-driv-1-workload-0-replica-0       1264
app-req-driv-1-workload-0-replica-1       1735
app-req-driv-1-workload-0-replica-10      1760
app-req-driv-1-workload-0-replica-11      1591
app-req-driv-1-workload-0-replica-12      1708
app-req-driv-1-workload-0-replica-13      1249
app-req-driv-1-workload-0-replica-14      1705
app-req-driv-1-workload-0-replica-15      1745
app-req-driv-1-workload-0-replica-16      1566
app-req-driv-1-workload-0-replica-17      1620
app-req-driv-1-workload-0-replica-18      1703
app-req-driv-1-workload-0-replica-19      1639
app-req-driv-1-workload-0-replica-2       1706
app-req-driv-1-workload-0-replica-20      1260
app-req-driv-1-workload-0-replica-21      1579
app-req-driv-1-workload-0-replica-22      1543
app-req-driv-1-workload-0-replica-23      1681
app-req-driv-1-workload-0-replica-24      1525
app-req-driv-1-workload-0-replica-25      1418
app-req-driv-1-workload-0-replica-26      1748
app-req-driv-1-workload-0-replica-27      1508
app-req-driv-1-workload-0-replica-28      1448
app-req-driv-1-workload-0-replica-29      1632
app-req-driv-1-workload-0-replica-3       1652
app-req-driv-1-workload-0-replica-30      1765
app-req-driv-1-workload-0-replica-31      1738
app-req-driv-1-workload-0-replica-32      1621
app-req-driv-1-workload-0-replica-33      1624
app-req-driv-1-workload-0-replica-34      1685
app-req-driv-1-workload-0-replica-35      1636
app-req-driv-1-workload-0-replica-36      1706
app-req-driv-1-workload-0-replica-37      1580
app-req-driv-1-workload-0-replica-38      1491
app-req-driv-1-workload-0-replica-39      1740
app-req-driv-1-workload-0-replica-4       1719
app-req-driv-1-workload-0-replica-40      1606
app-req-driv-1-workload-0-replica-41      1516
app-req-driv-1-workload-0-replica-42      1680
app-req-driv-1-workload-0-replica-43      1754
app-req-driv-1-workload-0-replica-44      1709
app-req-driv-1-workload-0-replica-45      1426
app-req-driv-1-workload-0-replica-46      1750
app-req-driv-1-workload-0-replica-47      1450
app-req-driv-1-workload-0-replica-48      1756
app-req-driv-1-workload-0-replica-49      1381
app-req-driv-1-workload-0-replica-5       1678
app-req-driv-1-workload-0-replica-50      1735
app-req-driv-1-workload-0-replica-51      1701
app-req-driv-1-workload-0-replica-52      1576
app-req-driv-1-workload-0-replica-53      1747
app-req-driv-1-workload-0-replica-54      1627
app-req-driv-1-workload-0-replica-55      1677
app-req-driv-1-workload-0-replica-56      1365
app-req-driv-1-workload-0-replica-57      1407
app-req-driv-1-workload-0-replica-58      1618
app-req-driv-1-workload-0-replica-59      1471
app-req-driv-1-workload-0-replica-6       1716
app-req-driv-1-workload-0-replica-60      1239
app-req-driv-1-workload-0-replica-61      1718
app-req-driv-1-workload-0-replica-7       1565
app-req-driv-1-workload-0-replica-8       1662
app-req-driv-1-workload-0-replica-9       1715
app-req-driv-1-workload-1-replica-0       1290
app-req-driv-1-workload-1-replica-1       2027
app-req-driv-1-workload-1-replica-10      2138
app-req-driv-1-workload-1-replica-11      3830
app-req-driv-1-workload-1-replica-12      4045
app-req-driv-1-workload-1-replica-13      4035
app-req-driv-1-workload-1-replica-14      1892
app-req-driv-1-workload-1-replica-15      608
app-req-driv-1-workload-1-replica-16      733
app-req-driv-1-workload-1-replica-17      2058
app-req-driv-1-workload-1-replica-18      1629
app-req-driv-1-workload-1-replica-19      3844
app-req-driv-1-workload-1-replica-2       852
app-req-driv-1-workload-1-replica-20      3949
app-req-driv-1-workload-1-replica-21      4052
app-req-driv-1-workload-1-replica-22      1858
app-req-driv-1-workload-1-replica-23      605
app-req-driv-1-workload-1-replica-24      753
app-req-driv-1-workload-1-replica-25      838
app-req-driv-1-workload-1-replica-26      3937
app-req-driv-1-workload-1-replica-27      3827
app-req-driv-1-workload-1-replica-28      3931
app-req-driv-1-workload-1-replica-29      523
app-req-driv-1-workload-1-replica-3       854
app-req-driv-1-workload-1-replica-30      606
app-req-driv-1-workload-1-replica-31      658
app-req-driv-1-workload-1-replica-32      2046
app-req-driv-1-workload-1-replica-33      807
