pod_name    node_name
app-req-driv-11-workload-0-replica-0     138
app-req-driv-11-workload-0-replica-1     277
app-req-driv-11-workload-0-replica-2     416
app-req-driv-11-workload-0-replica-3     455
app-req-driv-11-workload-0-replica-4     796
app-req-driv-11-workload-0-replica-5     410
app-req-driv-11-workload-1-replica-0     134
app-req-driv-11-workload-1-replica-1     115
app-req-driv-11-workload-1-replica-10    114
app-req-driv-11-workload-1-replica-2     146
app-req-driv-11-workload-1-replica-3     136
app-req-driv-11-workload-1-replica-4     124
app-req-driv-11-workload-1-replica-5     114
app-req-driv-11-workload-1-replica-6     143
app-req-driv-11-workload-1-replica-7     133
app-req-driv-11-workload-1-replica-8     124
app-req-driv-11-workload-1-replica-9     136
app-req-driv-11-workload-10-replica-0    263
app-req-driv-11-workload-10-replica-1    454
app-req-driv-11-workload-10-replica-2    184
app-req-driv-11-workload-10-replica-3    61
app-req-driv-11-workload-10-replica-4    66
app-req-driv-11-workload-10-replica-5    184
app-req-driv-11-workload-10-replica-6    16
app-req-driv-11-workload-10-replica-7    66
app-req-driv-11-workload-11-replica-0    95
app-req-driv-11-workload-11-replica-1    46
app-req-driv-11-workload-11-replica-2    62
app-req-driv-11-workload-11-replica-3    158
app-req-driv-11-workload-11-replica-4    111
app-req-driv-11-workload-11-replica-5    31
app-req-driv-11-workload-11-replica-6    18
app-req-driv-11-workload-11-replica-7    77
app-req-driv-11-workload-12-replica-0    46
app-req-driv-11-workload-12-replica-1    35
app-req-driv-11-workload-12-replica-2    27
app-req-driv-11-workload-12-replica-3    31
app-req-driv-11-workload-12-replica-4    62
app-req-driv-11-workload-12-replica-5    53
app-req-driv-11-workload-13-replica-0    139
app-req-driv-11-workload-13-replica-1    119
app-req-driv-11-workload-13-replica-2    36
app-req-driv-11-workload-13-replica-3    72
app-req-driv-11-workload-13-replica-4    132
app-req-driv-11-workload-13-replica-5    101
app-req-driv-11-workload-13-replica-6    109
app-req-driv-11-workload-13-replica-7    44
app-req-driv-11-workload-14-replica-0    378
app-req-driv-11-workload-14-replica-1    355
app-req-driv-11-workload-14-replica-2    868
app-req-driv-11-workload-14-replica-3    762
app-req-driv-11-workload-14-replica-4    935
app-req-driv-11-workload-14-replica-5    914
app-req-driv-11-workload-14-replica-6    470
app-req-driv-11-workload-14-replica-7    673
app-req-driv-11-workload-14-replica-8    642
app-req-driv-11-workload-15-replica-0    379
app-req-driv-11-workload-15-replica-1    782
app-req-driv-11-workload-15-replica-10   892
app-req-driv-11-workload-15-replica-2    761
app-req-driv-11-workload-15-replica-3    356
app-req-driv-11-workload-15-replica-4    521
app-req-driv-11-workload-15-replica-5    664
app-req-driv-11-workload-15-replica-6    254
app-req-driv-11-workload-15-replica-7    991
app-req-driv-11-workload-15-replica-8    270
app-req-driv-11-workload-15-replica-9    716
app-req-driv-11-workload-16-replica-0    99
app-req-driv-11-workload-16-replica-1    73
app-req-driv-11-workload-16-replica-2    119
app-req-driv-11-workload-16-replica-3    149
app-req-driv-11-workload-16-replica-4    95
app-req-driv-11-workload-16-replica-5    135
app-req-driv-11-workload-16-replica-6    145
app-req-driv-11-workload-16-replica-7    142
app-req-driv-11-workload-16-replica-8    23
app-req-driv-11-workload-16-replica-9    43
app-req-driv-11-workload-17-replica-0    98
app-req-driv-11-workload-17-replica-1    72
app-req-driv-11-workload-17-replica-10   79
app-req-driv-11-workload-17-replica-2    107
app-req-driv-11-workload-17-replica-3    95
app-req-driv-11-workload-17-replica-4    83
app-req-driv-11-workload-17-replica-5    77
app-req-driv-11-workload-17-replica-6    101
app-req-driv-11-workload-17-replica-7    109
app-req-driv-11-workload-17-replica-8    72
app-req-driv-11-workload-17-replica-9    71
app-req-driv-11-workload-18-replica-0    384
app-req-driv-11-workload-18-replica-1    932
app-req-driv-11-workload-18-replica-2    441
app-req-driv-11-workload-18-replica-3    938
app-req-driv-11-workload-18-replica-4    722
app-req-driv-11-workload-18-replica-5    370
app-req-driv-11-workload-18-replica-6    284
app-req-driv-11-workload-19-replica-0    380
app-req-driv-11-workload-19-replica-1    322
app-req-driv-11-workload-19-replica-2    712
app-req-driv-11-workload-19-replica-3    715
app-req-driv-11-workload-19-replica-4    918
app-req-driv-11-workload-19-replica-5    863
app-req-driv-11-workload-19-replica-6    895
app-req-driv-11-workload-19-replica-7    719
app-req-driv-11-workload-19-replica-8    669
app-req-driv-11-workload-19-replica-9    678
app-req-driv-11-workload-2-replica-0     70
app-req-driv-11-workload-2-replica-1     746
app-req-driv-11-workload-2-replica-2     919
app-req-driv-11-workload-2-replica-3     520
app-req-driv-11-workload-2-replica-4     928
app-req-driv-11-workload-2-replica-5     647
app-req-driv-11-workload-2-replica-6     690
app-req-driv-11-workload-2-replica-7     965
app-req-driv-11-workload-2-replica-8     702
app-req-driv-11-workload-20-replica-0    257
app-req-driv-11-workload-20-replica-1    330
app-req-driv-11-workload-20-replica-10   943
app-req-driv-11-workload-20-replica-2    904
app-req-driv-11-workload-20-replica-3    730
app-req-driv-11-workload-20-replica-4    459
app-req-driv-11-workload-20-replica-5    528
app-req-driv-11-workload-20-replica-6    681
app-req-driv-11-workload-20-replica-7    478
app-req-driv-11-workload-20-replica-8    436
app-req-driv-11-workload-20-replica-9    464
app-req-driv-11-workload-21-replica-0    90
app-req-driv-11-workload-21-replica-1    130
app-req-driv-11-workload-21-replica-2    113
app-req-driv-11-workload-21-replica-3    122
app-req-driv-11-workload-21-replica-4    21
app-req-driv-11-workload-22-replica-0    89
app-req-driv-11-workload-22-replica-1    98
app-req-driv-11-workload-22-replica-2    99
app-req-driv-11-workload-22-replica-3    92
app-req-driv-11-workload-22-replica-4    91
app-req-driv-11-workload-22-replica-5    93
app-req-driv-11-workload-22-replica-6    193
app-req-driv-11-workload-22-replica-7    73
app-req-driv-11-workload-22-replica-8    95
app-req-driv-11-workload-22-replica-9    107
app-req-driv-11-workload-23-replica-0    270
app-req-driv-11-workload-23-replica-1    750
app-req-driv-11-workload-23-replica-2    337
app-req-driv-11-workload-23-replica-3    434
app-req-driv-11-workload-23-replica-4    992
app-req-driv-11-workload-23-replica-5    569
app-req-driv-11-workload-23-replica-6    408
app-req-driv-11-workload-23-replica-7    672
app-req-driv-11-workload-23-replica-8    493
app-req-driv-11-workload-24-replica-0    124
app-req-driv-11-workload-24-replica-1    19
app-req-driv-11-workload-24-replica-2    64
app-req-driv-11-workload-24-replica-3    37
app-req-driv-11-workload-24-replica-4    60
app-req-driv-11-workload-24-replica-5    19
app-req-driv-11-workload-24-replica-6    36
app-req-driv-11-workload-24-replica-7    44
app-req-driv-11-workload-25-replica-0    127
app-req-driv-11-workload-25-replica-1    865
app-req-driv-11-workload-25-replica-2    864
app-req-driv-11-workload-25-replica-3    605
app-req-driv-11-workload-25-replica-4    948
app-req-driv-11-workload-25-replica-5    625
app-req-driv-11-workload-25-replica-6    910
app-req-driv-11-workload-25-replica-7    838
app-req-driv-11-workload-25-replica-8    858
app-req-driv-11-workload-25-replica-9    778
app-req-driv-11-workload-3-replica-0     377
app-req-driv-11-workload-3-replica-1     380
app-req-driv-11-workload-3-replica-10    <none>
app-req-driv-11-workload-3-replica-2     <none>
app-req-driv-11-workload-3-replica-3     <none>
app-req-driv-11-workload-3-replica-4     <none>
app-req-driv-11-workload-3-replica-5     <none>
app-req-driv-11-workload-3-replica-6     <none>
app-req-driv-11-workload-3-replica-7     <none>
app-req-driv-11-workload-3-replica-8     <none>
app-req-driv-11-workload-3-replica-9     <none>
