pod_name    node_name
app-req-driv-3-workload-0-replica-0     105
app-req-driv-3-workload-0-replica-1     72
app-req-driv-3-workload-0-replica-2     115
app-req-driv-3-workload-0-replica-3     316
app-req-driv-3-workload-0-replica-4     498
app-req-driv-3-workload-1-replica-0     63
app-req-driv-3-workload-1-replica-1     497
app-req-driv-3-workload-1-replica-2     494
app-req-driv-3-workload-1-replica-3     496
app-req-driv-3-workload-1-replica-4     498
app-req-driv-3-workload-10-replica-0    46
app-req-driv-3-workload-10-replica-1    510
app-req-driv-3-workload-10-replica-2    511
app-req-driv-3-workload-10-replica-3    509
app-req-driv-3-workload-10-replica-4    513
app-req-driv-3-workload-10-replica-5    512
app-req-driv-3-workload-10-replica-6    510
app-req-driv-3-workload-10-replica-7    291
app-req-driv-3-workload-11-replica-0    90
app-req-driv-3-workload-11-replica-1    27
app-req-driv-3-workload-11-replica-2    63
app-req-driv-3-workload-11-replica-3    82
app-req-driv-3-workload-11-replica-4    74
app-req-driv-3-workload-12-replica-0    304
app-req-driv-3-workload-12-replica-1    500
app-req-driv-3-workload-12-replica-2    266
app-req-driv-3-workload-12-replica-3    398
app-req-driv-3-workload-12-replica-4    496
app-req-driv-3-workload-12-replica-5    424
app-req-driv-3-workload-13-replica-0    266
app-req-driv-3-workload-13-replica-1    483
app-req-driv-3-workload-13-replica-2    445
app-req-driv-3-workload-13-replica-3    515
app-req-driv-3-workload-13-replica-4    458
app-req-driv-3-workload-13-replica-5    506
app-req-driv-3-workload-13-replica-6    271
app-req-driv-3-workload-13-replica-7    241
app-req-driv-3-workload-14-replica-0    272
app-req-driv-3-workload-14-replica-1    499
app-req-driv-3-workload-14-replica-2    501
app-req-driv-3-workload-14-replica-3    392
app-req-driv-3-workload-14-replica-4    519
app-req-driv-3-workload-14-replica-5    516
app-req-driv-3-workload-14-replica-6    518
app-req-driv-3-workload-14-replica-7    521
app-req-driv-3-workload-15-replica-0    270
app-req-driv-3-workload-15-replica-1    517
app-req-driv-3-workload-15-replica-10   504
app-req-driv-3-workload-15-replica-2    519
app-req-driv-3-workload-15-replica-3    517
app-req-driv-3-workload-15-replica-4    520
app-req-driv-3-workload-15-replica-5    519
app-req-driv-3-workload-15-replica-6    310
app-req-driv-3-workload-15-replica-7    517
app-req-driv-3-workload-15-replica-8    522
app-req-driv-3-workload-15-replica-9    522
app-req-driv-3-workload-16-replica-0    991
app-req-driv-3-workload-16-replica-1    521
app-req-driv-3-workload-16-replica-2    518
app-req-driv-3-workload-16-replica-3    518
app-req-driv-3-workload-16-replica-4    432
app-req-driv-3-workload-16-replica-5    455
app-req-driv-3-workload-16-replica-6    289
app-req-driv-3-workload-16-replica-7    484
app-req-driv-3-workload-17-replica-0    81
app-req-driv-3-workload-17-replica-1    83
app-req-driv-3-workload-17-replica-10   72
app-req-driv-3-workload-17-replica-2    74
app-req-driv-3-workload-17-replica-3    72
app-req-driv-3-workload-17-replica-4    72
app-req-driv-3-workload-17-replica-5    63
app-req-driv-3-workload-17-replica-6    71
app-req-driv-3-workload-17-replica-7    71
app-req-driv-3-workload-17-replica-8    72
app-req-driv-3-workload-17-replica-9    62
app-req-driv-3-workload-18-replica-0    313
app-req-driv-3-workload-18-replica-1    524
app-req-driv-3-workload-18-replica-2    527
app-req-driv-3-workload-18-replica-3    529
app-req-driv-3-workload-18-replica-4    523
app-req-driv-3-workload-18-replica-5    526
app-req-driv-3-workload-18-replica-6    528
app-req-driv-3-workload-18-replica-7    524
app-req-driv-3-workload-19-replica-0    316
app-req-driv-3-workload-19-replica-1    525
app-req-driv-3-workload-19-replica-2    519
app-req-driv-3-workload-19-replica-3    65
app-req-driv-3-workload-19-replica-4    19
app-req-driv-3-workload-2-replica-0     310
app-req-driv-3-workload-2-replica-1     495
app-req-driv-3-workload-2-replica-2     468
app-req-driv-3-workload-2-replica-3     489
app-req-driv-3-workload-2-replica-4     495
app-req-driv-3-workload-2-replica-5     493
app-req-driv-3-workload-2-replica-6     483
app-req-driv-3-workload-2-replica-7     495
app-req-driv-3-workload-2-replica-8     331
