pod_name    node_name
app-req-driv-0-workload-0-replica-0      106
app-req-driv-0-workload-0-replica-1      113
app-req-driv-0-workload-0-replica-2      101
app-req-driv-0-workload-0-replica-3      102
app-req-driv-0-workload-0-replica-4      97
app-req-driv-0-workload-0-replica-5      239
app-req-driv-0-workload-0-replica-6      24
app-req-driv-0-workload-0-replica-7      68
app-req-driv-0-workload-1-replica-0      79
app-req-driv-0-workload-1-replica-1      325
app-req-driv-0-workload-1-replica-2      70
app-req-driv-0-workload-1-replica-3      302
app-req-driv-0-workload-1-replica-4      22
app-req-driv-0-workload-1-replica-5      105
app-req-driv-0-workload-10-replica-0     284
app-req-driv-0-workload-10-replica-1     387
app-req-driv-0-workload-10-replica-2     390
app-req-driv-0-workload-10-replica-3     391
app-req-driv-0-workload-10-replica-4     388
app-req-driv-0-workload-10-replica-5     393
app-req-driv-0-workload-11-replica-0     142
app-req-driv-0-workload-11-replica-1     120
app-req-driv-0-workload-11-replica-2     139
app-req-driv-0-workload-11-replica-3     104
app-req-driv-0-workload-11-replica-4     128
app-req-driv-0-workload-12-replica-0     83
app-req-driv-0-workload-12-replica-1     27
app-req-driv-0-workload-12-replica-2     60
app-req-driv-0-workload-12-replica-3     78
app-req-driv-0-workload-12-replica-4     64
app-req-driv-0-workload-12-replica-5     391
app-req-driv-0-workload-12-replica-6     329
app-req-driv-0-workload-12-replica-7     65
app-req-driv-0-workload-13-replica-0     92
app-req-driv-0-workload-13-replica-1     81
app-req-driv-0-workload-13-replica-2     75
app-req-driv-0-workload-13-replica-3     26
app-req-driv-0-workload-13-replica-4     309
app-req-driv-0-workload-13-replica-5     18
app-req-driv-0-workload-13-replica-6     67
app-req-driv-0-workload-13-replica-7     395
app-req-driv-0-workload-13-replica-8     396
app-req-driv-0-workload-14-replica-0     141
app-req-driv-0-workload-14-replica-1     399
app-req-driv-0-workload-14-replica-2     398
app-req-driv-0-workload-14-replica-3     35
app-req-driv-0-workload-14-replica-4     54
app-req-driv-0-workload-14-replica-5     51
app-req-driv-0-workload-14-replica-6     60
app-req-driv-0-workload-15-replica-0     263
app-req-driv-0-workload-15-replica-1     400
app-req-driv-0-workload-15-replica-2     397
app-req-driv-0-workload-15-replica-3     387
app-req-driv-0-workload-15-replica-4     16
app-req-driv-0-workload-15-replica-5     243
app-req-driv-0-workload-15-replica-6     390
app-req-driv-0-workload-15-replica-7     97
app-req-driv-0-workload-15-replica-8     388
app-req-driv-0-workload-16-replica-0     135
app-req-driv-0-workload-16-replica-1     303
app-req-driv-0-workload-16-replica-10    74
app-req-driv-0-workload-16-replica-2     380
app-req-driv-0-workload-16-replica-3     277
app-req-driv-0-workload-16-replica-4     374
app-req-driv-0-workload-16-replica-5     293
app-req-driv-0-workload-16-replica-6     83
app-req-driv-0-workload-16-replica-7     41
app-req-driv-0-workload-16-replica-8     379
app-req-driv-0-workload-16-replica-9     368
app-req-driv-0-workload-17-replica-0     87
app-req-driv-0-workload-17-replica-1     73
